s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
871,1,Migrants rape our women.,0,RACISM,252,0,HS,session_1,None,Dialogconan
872,0,"The problem is gender-based violence, not migrants. Rape is a crime regardless of immigration status.",0,RACISM,252,1,CN,session_1,reasons,Dialogconan
873,1,"However, migrants rape our girls more than others.",0,RACISM,252,2,HS,session_1,reasons,Dialogconan
874,0,"Rape is always a crime, regardless of who the rapist is. It is not about nationality, it is about violence and disrespect for others. We must try to address the root causes of crime instead of demonising people for their origin.",0,RACISM,252,3,CN,session_1,emotions,Dialogconan
875,1,"All of the 50 criminals due to be deported yesterday to Jamaica, were removed from a chartered flight after appeals by Human Rights Lawyers.",0,RACISM,8,0,HS,dialo_gold,credibility,Dialogconan
876,0,"Surely, if the deportations were halted, these people had at the very least, grounds for appeal?",0,RACISM,8,1,CN,dialo_gold,reasons,Dialogconan
877,1,"Its just a gravy train for leftie lawyers, all paid for by the tax payer. Foreigners shouldn’t have access to legal aid.",0,RACISM,8,2,HS,dialo_gold,reasons,Dialogconan
878,0,"You don’t believe that people, regardless of any allegation, deserve a fair trial?",0,RACISM,8,3,CN,dialo_gold,reasons,Dialogconan
879,1,It’s a bloody disgrace that we can’t get rid of foreign child molesters and rapists.,0,RACISM,8,4,HS,dialo_gold,emotions,Dialogconan
880,0,"Whatever the criminal offence, these appeals are about the legality of the deportation, a complex area of law and hence why its one of the few grounds for entitlement to legal aid. Back to ensuring people get a fair trial.",0,RACISM,8,5,CN,dialo_gold,reasons,Dialogconan
881,1,The legal system isn’t fit for purpose!,0,RACISM,8,6,HS,dialo_gold,None,Dialogconan
882,0,"I’d probably agree with you there, but I can’t support the idea that we are NOT all EQUAL in the eyes of the law.",0,RACISM,8,7,CN,dialo_gold,emotions,Dialogconan
883,1,The community of niggas is just too different from us to be accepted.,0,RACISM,277,0,HS,session_1,None,Dialogconan
884,0,It doesn't make sense to define a community as unacceptable just because of the colour of its members' skin.,0,RACISM,277,1,CN,session_1,reasons,Dialogconan
885,1,The fact remains that the world has become too violent because of too many black poors. We need to fix the problem of crime before it is too late.,0,RACISM,277,2,HS,session_1,reasons,Dialogconan
886,0,"I would agree that the problem of violence in society is a problem of poverty and inequality. But that is not related to ethnicity. The problem of violence in our society is largely caused by society's corrupting influences on people. That is the whole point of saying ""the world has become too violent"".",0,RACISM,277,3,CN,session_1,emotions,Dialogconan
887,1,Another County Cricket Club Chairman has resigned over ‘historic’ racist remarks from 4 years ago. This is becoming a witch hunt!,0,RACISM,11,0,HS,dialo_gold,reasons,Dialogconan
888,0,"I don’t think racism was any more acceptable 4 years ago, than it is today.",0,RACISM,11,1,CN,dialo_gold,credibility,Dialogconan
889,1,"Who remembers what they said 4 years ago? End of cricket, the white man can’t play anymore!",0,RACISM,11,2,HS,dialo_gold,reasons,Dialogconan
890,0,"I think I’d remember an unacceptable and deeply offensive insult, regardless of how long ago, and of course white people can play cricket, they just need to learn not be racists.",0,RACISM,11,3,CN,dialo_gold,reasons,Dialogconan
891,1,"This is about silencing the majority, so they don’t complain about being replaced.",0,RACISM,11,4,HS,dialo_gold,None,Dialogconan
892,0,Nah…just about ensuring players can thrive and aren’t insulted and abused just because of who they are.,0,RACISM,11,5,CN,dialo_gold,reasons,Dialogconan
893,1,All negroes are inherently violent and unstable.,0,RACISM,2214,0,HS,session_2,None,Dialogconan
894,0,You have no data to support your false assumption that all black people are violent or unstable.,0,RACISM,2214,1,CN,session_2,reasons,Dialogconan
895,1,I speak from experience. All black people are violent and therefore criminals!,0,RACISM,2214,2,HS,session_2,credibility,Dialogconan
896,0,"It is a myth that all black people are criminals because they are just as capable of learning and growing as individuals, so either law abiding citizens or criminals.",0,RACISM,2214,3,CN,session_2,reasons,Dialogconan
897,1,"Even so, black men are more inclined to become rapists than anyone else.",0,RACISM,2214,4,HS,session_2,reasons,Dialogconan
898,0,"This idea might come from being born into a country with a majority white population, but it is false and inherently dangerous because we are born in a country where rights are protected, regardless of skin tone.",0,RACISM,2214,5,CN,session_2,emotions,Dialogconan
899,1,Blacks do not want to work,0,RACISM,2222,0,HS,session_2,None,Dialogconan
900,0,Most black people want to work and have a job. Do you have proof on the contrary?,0,RACISM,2222,1,CN,session_2,reasons,Dialogconan
901,1,"Well, they prefer to committ crimes rather than working.",0,RACISM,2222,2,HS,session_2,reasons,Dialogconan
902,0,"Even if we pretend that what you say is true, black people are still not inferior than whites. Anyway, crime is commited because of other factors than race, which affect the statistics.",0,RACISM,2222,3,CN,session_2,reasons,Dialogconan
903,1,Here's a statistics for you: African American men are 8 times more likely to be arrested than white men. Isn't this proof enough?,0,RACISM,2222,4,HS,session_2,reasons,Dialogconan
904,0,Racial inequalities happens because of institutionalized discrimination and individual choices.,0,RACISM,2222,5,CN,session_2,reasons,Dialogconan
905,1,"In my opinion, it's just because blacks are genetically inferior to whites.",0,RACISM,2222,6,HS,session_2,reasons,Dialogconan
906,0,You think that black people are inferior to whites because of their differences? I don't understand what kind of variables you are using to determine this alleged inferiority.,0,RACISM,2222,7,CN,session_2,reasons,Dialogconan
907,1,It's a disgrace that we have so many homeless veterans but we give free houses and stays in 4 star hotels to migrants who've just arrived here. They should go back where they came from.,0,RACISM,58,0,HS,dialo_gold,emotions,Dialogconan
908,0,"It's definitely a disgrace that in such a rich country we leave homeless people on the streets, especially when there's actually enough housing for everyone it's just not distributed properly. Migrants don't have an easy time either though, and it's not their fault that the government ignores homelessness as an issue.",0,RACISM,58,1,CN,dialo_gold,emotions,Dialogconan
909,1,But shouldn't we be putting our homeless veterans in the hotels and houses that migrants get? That makes a lot more sense to me,0,RACISM,58,2,HS,dialo_gold,emotions,Dialogconan
910,0,"No, because there actually is enough housing for everyone, it's just distributed unevenly. The government has decimated it's supply of social housing over the last few decades, and many cities are filled with overpriced unsold flats. If we could repurpose some of these builds, or if they could be let out at a more affordable rate, we wouldn't have this problem.",0,RACISM,58,3,CN,dialo_gold,reasons,Dialogconan
911,1,Migrants rape our children.,0,RACISM,312,0,HS,session_1,None,Dialogconan
912,0,What kind of a statement is that? How can you say something like that?,0,RACISM,312,1,CN,session_1,None,Dialogconan
913,1,"The invasion of migrants from Africa is the biggest threat to our country, that's why I can say something like that",0,RACISM,312,2,HS,session_1,reasons,Dialogconan
914,0,Are you sure about that? Why are people in need a threat?,0,RACISM,312,3,CN,session_1,None,Dialogconan
915,1,Because all foreign-born are criminals.,0,RACISM,312,4,HS,session_1,reasons,Dialogconan
916,0,"I'd like to think that we all have a basic human right not to be tarred as criminals without evidence. It is called presumption of innocence, Article 11 of the Universal Declaration of Human Rights.",0,RACISM,312,5,CN,session_1,reasons,Dialogconan
917,1,"Immigrants don't serve human rights, they are not my brothers. They should not be allowed to live in Italy, they want to take our land.",0,RACISM,312,6,HS,session_1,reasons,Dialogconan
918,0,Italians are brothers and sisters of any human. What do you mean by 'take our land'?,0,RACISM,312,7,CN,session_1,None,Dialogconan
919,1,Blacks have zero sense of morality and are incapable of love.,0,RACISM,238,0,HS,session_1,None,Dialogconan
920,0,"I believe that a person's morality can and should be influenced by their own actions. In my opinion, having a moral compass is not affected by the person's complexion.",0,RACISM,238,1,CN,session_1,credibility,Dialogconan
921,1,"Even if this is true, niggas are the cause of economic crisis.",0,RACISM,238,2,HS,session_1,reasons,Dialogconan
922,0,"Many people are victims of economic crisis and unfortunately, a large portion of them are black, so I do not understand why they would be the source of economic crisis when they are actual victims.",0,RACISM,238,3,CN,session_1,emotions,Dialogconan
923,1,They're not victims! Blacks are everywhere. We can't keep this country homogeneous anymore! ,0,RACISM,238,4,HS,session_1,reasons,Dialogconan
924,0,"Many countries have had different ethnic groups for a very long time without big issues, and it is better to have a diverse society rather than a homogeneous one.",0,RACISM,238,5,CN,session_1,emotions,Dialogconan
925,1,"The men come here first and then they call their women, obviously. Then they have babies in the US, it's their only goal.",0,RACISM,2339,0,HS,session_2,None,Dialogconan
926,0,"The 14th Amendment of the US Constitution, known as ""birthright citizenship"" provides that ""All persons born or naturalized in the United States, and subject to the jurisdiction thereof, are citizens of the United States and of the state wherein they reside"". Many people believe that immigrants want to exploit this right by coming here, and yet the vast majority of immigrants to the U.S. happens for economic reasons or to escape violence and poverty. As a result, immigration tends to increase when the US economy is booming and to decrease when it doesn't do so well, which shows that the findings about people coming for economic opportunities are true.",0,RACISM,2339,1,CN,session_2,reasons,Dialogconan
