s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
656,1,"I don't know, it sounds like bi people are either gay and in denial or straight and experimenting.",2,SEXISM,200,2,HS,dialo_gold,reasons,DialogConan
657,0,"Bi people are attracted to people because of who they are as individuals, not just because of their gender, it's not a difficult concept to understand!",2,SEXISM,200,3,CN,dialo_gold,reasons,DialogConan
658,1,LGBT people are a danger to society and we need to take a stand against them.,2,SEXISM,32,0,HS,dialo_gold,reasons,DialogConan
659,0,Why do you feel like LGBT people are dangerous?,2,SEXISM,32,1,CN,dialo_gold,emotions,DialogConan
660,1,"It's a slippery slope, first we accept gays and transgenders, next it will be pedophiles.",2,SEXISM,32,2,HS,dialo_gold,emotions,DialogConan
661,0,There is no link between the LGBT+ community and paedophiles. These things have no connection.,2,SEXISM,32,3,CN,dialo_gold,emotions,DialogConan
662,1,Are you saying there's no gay or trans paedophiles? Because that's a lie.,2,SEXISM,32,4,HS,dialo_gold,reasons,DialogConan
663,0,"No, I'm saying paedophilia and child abuse is not an LGBT+ issue, paedophiles can be straight, gay, or whatever else. People in the LGBT+ community are not advocating for paedophilia to be accepted, that's a false and harmful conception.",2,SEXISM,32,5,CN,dialo_gold,credibility,DialogConan
664,1,"These men pretending to be women & their supporters are at the moment, the biggest threat to our normal society.",2,SEXISM,204,0,HS,dialo_gold,emotions,DialogConan
665,0,"I dunno, I'd probably say the biggest 'threat' to our society could be climate change, terrorism and extremism, inequality, but okay...",2,SEXISM,204,1,CN,dialo_gold,reasons,DialogConan
666,1,They're infiltrating womens spaces and putting our girls at risk.,2,SEXISM,204,2,HS,dialo_gold,reasons,DialogConan
667,0,"If you're genuinely concerned about womens rights maybe start by addressing the misogyny and violence women face from men, before blaming trans women.",2,SEXISM,204,3,CN,dialo_gold,emotions,DialogConan
668,1,I'm fine with gay people as long as they aren't gay around me.,2,SEXISM,199,0,HS,dialo_gold,None,DialogConan
669,0,So you're not fine with gay people then?,2,SEXISM,199,1,CN,dialo_gold,reasons,DialogConan
670,1,"No I'm fine with them living their lifestyle but I don't want my family exposed to it, what's wrong with that?",2,SEXISM,199,2,HS,dialo_gold,emotions,DialogConan
671,0,"If you don't think it's fine for your family to see, then you don't think it's fine. What is it about gay people that you don't want to 'expose' to your family?",2,SEXISM,199,3,CN,dialo_gold,reasons,DialogConan
672,1,"I don't want my children growing up thinking it's a normal lifestyle to have. Yes, some people can't help being gay, but that doesn't mean we should encourage it as a way of life.",2,SEXISM,199,4,HS,dialo_gold,emotions,DialogConan
673,0,"It's not 'encouraging' it. If you think exposing your children to gay people will 'encourage' them to be gay, I don't think you understand how sexuality works. If your children are gay, they'll be gay, if they're straight, they'll be straight, and you should love them for who they are either way!",2,SEXISM,199,5,CN,dialo_gold,emotions,DialogConan
674,1,"Women getting into the labour market has caused the downfall of Western civilisation, they should be at home raising children. Abandoning traditional roles is the ruin of society.",2,SEXISM,16,0,HS,dialo_gold,reasons,DialogConan
675,0,"I’d disagree, women should be able to choose what they do, but also even if some women did want to stay at home, many don’t have a choice anymore! It’s impossible to support a family on 1 wage now.",2,SEXISM,16,1,CN,dialo_gold,reasons,DialogConan
676,1,"Oh really? It didn’t used to be impossible, it used to be the norm, what’s changed?",2,SEXISM,16,2,HS,dialo_gold,reasons,DialogConan
677,0,"The cost of living has increased rapidly whilst wages have stagnated over the last few decades. This means that whilst 1 full time wage used to support a family, now with proportionately higher prices for things like food and housing, this isn’t possible.",2,SEXISM,16,3,CN,dialo_gold,reasons,DialogConan
678,1,Lesbians are just bitter man haters. what a miserable lifestyle.,2,SEXISM,198,0,HS,dialo_gold,emotions,DialogConan
679,0,"Nah, they don't hate men, they just don't want to be in a relationship with them. What's wrong with that?",2,SEXISM,198,1,CN,dialo_gold,reasons,DialogConan
680,1,It's an unbalanced way to live. Then you see lesbians trying to act like men and be masculine to fill in for the lack of men in their lives.,2,SEXISM,198,2,HS,dialo_gold,reasons,DialogConan
681,0,"I don't think that's why some lesbians are more masculine. Someone's gender expression is about who they are and what makes them comfortable, it's not about making up for not having male influence in their lives.",2,SEXISM,198,3,CN,dialo_gold,emotions,DialogConan
682,1,"Women are all subhuman, we should stop feminists who don't accept that.",2,SEXISM,2063,0,HS,session_2,reasons,DialogConan
683,0,Feminism wants equal rights because women's rights are the same as everybody else.,2,SEXISM,2063,1,CN,session_2,reasons,DialogConan
684,1,"Whores don't get to have rights. We should have kept all women in slavery, so we wouldn't have to deal with this shit.",2,SEXISM,2063,2,HS,session_2,credibility,DialogConan
685,0,Such retrograde ideas are no longer justified in the present day and age when information is so readily available.,2,SEXISM,2063,3,CN,session_2,credibility,DialogConan
686,1,Lesbians are just lying to themselves. It's a mental illness.,2,SEXISM,197,0,HS,dialo_gold,reasons,DialogConan
687,0,"Nope, lesbians are happy living their lives outside of the male gaze!",2,SEXISM,197,1,CN,dialo_gold,credibility,DialogConan
688,1,"No way they are happy pretending to like women, they can't even have good sex because no one has a dick.",2,SEXISM,197,2,HS,dialo_gold,reasons,DialogConan
689,0,"If you can't imagine how lesbian sex works then I feel sorry for the women you have slept with! Why don't you just live and let live, lesbians exist whether you believe it or not!",2,SEXISM,197,3,CN,dialo_gold,emotions,DialogConan
690,1,Sexually transmitted diseases like gonorrhea and syphilis can be passed through contaminated homosexual activity.,2,SEXISM,2083,0,HS,session_2,reasons,DialogConan
691,0,AIDS is transmitted by unprotected sexual activity and anyone could engage in that. This is not a homosexual problem but rather a problem of stigamitazion.,2,SEXISM,2083,1,CN,session_2,emotions,DialogConan
692,1,However only gays spread diseases such as HIV. Allowing them to donate blood compromises patient safety because of their sexual behavior.,2,SEXISM,2083,2,HS,session_2,reasons,DialogConan
693,0,"The donor's background doesn't matter since all blood is tested for pathogens and viruses. You don't have to be so concerned: ""Each unit of blood donated in the U.S. is routinely screened for various infectious disease pathogens, including five transfusion–transmitted viruses, using nine laboratory tests."" - [link]",2,SEXISM,2083,3,CN,session_2,emotions,DialogConan
694,1,"They are a problem, since gay men have no morals.",2,SEXISM,2083,4,HS,session_2,reasons,DialogConan
695,0,"To devalue these individuals by virtue of their sexual preference is dangerous to society as a whole, and is opposed to the goal of a just and fair society.",2,SEXISM,2083,5,CN,session_2,emotions,DialogConan
696,1,"Even if you're right, gays are a burden to society because of their unnatural inclination and romantic feelings.",2,SEXISM,2083,6,HS,session_2,emotions,DialogConan
697,0,"That's absolutely untrue. You know, being gay doesn't make you a problem",2,SEXISM,2083,7,CN,session_2,emotions,DialogConan
698,1,"Lesbians are just the women that are too ugly for men, so they end up looking for other options. It's desperate.",2,SEXISM,196,0,HS,dialo_gold,reasons,DialogConan
699,0,"Nope, lesbians are... lesbians! I can promise you, lesbians really couldn't care less about if men think they're 'ugly'.",2,SEXISM,196,1,CN,dialo_gold,emotions,DialogConan
700,1,"they're in denial cause no man wants them, it's sad really.",2,SEXISM,196,2,HS,dialo_gold,reasons,DialogConan
701,0,"I'm begging you, please go talk to an actual lesbian. When you know men aren't for you, you know. Many queer women date men but then realise they're gay and start thriving! Nothing beats being true to yourself.",2,SEXISM,196,3,CN,dialo_gold,emotions,DialogConan
702,1,I just wanted to take a second here and say something positive about the gay community… HIV.,2,SEXISM,195,0,HS,dialo_gold,None,DialogConan
703,0,That’s a harmful and outdated stereotype. The LGBT+ community is actually more aware and vigilant about the spread of HIV than straight people are because of awareness spread after the epidemic in the 80s.,2,SEXISM,195,1,CN,dialo_gold,emotions,DialogConan
704,1,So you’re saying all the homos did get it because there was the epidemic. So they are HIV positive…,2,SEXISM,195,2,HS,dialo_gold,reasons,DialogConan
705,0,"The epidemic affected all sorts of people, but the LGBT+ community were demonised in the media and blamed for it. Governments at the time didn’t respond quickly or appropriately which caused tons of unnecessary deaths. Unfortunately many LGBT people affected at the time aren’t with us anymore. Maybe educate yourself about it, there’s plenty of documentaries.",2,SEXISM,195,3,CN,dialo_gold,emotions,DialogConan
706,1,If you don't see the connection between legitimizing the queer lifestyle and an increase in STD's and sexual deviancy then you're blind...,2,SEXISM,194,0,HS,dialo_gold,emotions,DialogConan
707,0,"Most STDs are contracted by straight people, this has nothing to do with how societally acceptable queer relationships are!",2,SEXISM,194,1,CN,dialo_gold,credibility,DialogConan
708,1,"But telling people that it’s okay to be gay makes way for us normalising promiscuity, adultery, and other depraved behaviours. The queers have always been at it.",2,SEXISM,194,2,HS,dialo_gold,credibility,DialogConan
709,0,So you’re telling me no one straight was promiscuous or cheated in relationships before being LGBT was more acceptable? Sure.,2,SEXISM,194,3,CN,dialo_gold,reasons,DialogConan
710,1,These fags want to brainwash our kids by teaching their sick agenda in schools. We can’t stand for this.,2,SEXISM,193,0,HS,dialo_gold,reasons,DialogConan
711,0,What ‘agenda’ do you mean exactly?,2,SEXISM,193,1,CN,dialo_gold,reasons,DialogConan
712,1,Teaching them it’s normal to be a transgender or to have same sex relationships. They’re encouraging them into the lifestyle.,2,SEXISM,193,2,HS,dialo_gold,reasons,DialogConan
713,0,I don’t think that teaching kids that it’s okay to be gay or trans is ‘encouraging them’ to be those things. It will help lgbt kids to feel less marginalised though!,2,SEXISM,193,3,CN,dialo_gold,emotions,DialogConan
