s,ntype,text,TARGET,TARGET_ORIGINAL,dialogue_id,turn_id,type,source,persuasion,sourcedata
814,1,"Muslims have no place in civilised Europe, contributing or not.",1,RELIGIOUS,642,2,HS,session_1,None,DialogConan
815,0,Your words imply that all Muslims are incompatible with Western culture. Do you have any data to back this up?,1,RELIGIOUS,642,3,CN,session_1,reasons,DialogConan
816,1,All Jews are criminals.,1,RELIGIOUS,2133,0,HS,session_2,None,DialogConan
817,0,"This is a myth that is spread around to invalidate and isolate people based on their faith. However, all religions are welcome in our society and Judaism is no exception.",1,RELIGIOUS,2133,1,CN,session_2,emotions,DialogConan
818,1,"Jews have values? No, they are just a bunch of criminals",1,RELIGIOUS,2133,2,HS,session_2,reasons,DialogConan
819,0,"What you're saying invalidates all Jews, and this is offensive. This accusation stigmatize an entire group that is not guilty of any crime. It would be the same as saying ""all Pakistani are terrorists""",1,RELIGIOUS,2133,3,CN,session_2,emotions,DialogConan
820,1,Jews work in finance to purposely keeping America down.,1,RELIGIOUS,2692,0,HS,session_3,None,DialogConan
821,0,Jews are not the only ones who benefit from this. They contribute to the prosperity of the United States just as other minorities and groups do.,1,RELIGIOUS,2692,1,CN,session_3,reasons,DialogConan
822,1,"Jews are here because of their 'poverty', so how can they contribute?",1,RELIGIOUS,2692,2,HS,session_3,reasons,DialogConan
823,0,"Not all Jews are impoverished. They are actually business owners or job creators, and didn't you say that they worked in finance before? I feel like you only want to find an excuse to hate Jews.",1,RELIGIOUS,2692,3,CN,session_3,emotions,DialogConan
824,1,That's because Jews don't belong in this country. They are too different from us.,1,RELIGIOUS,2692,4,HS,session_3,reasons,DialogConan
825,0,"Jews are a part of our country, which has come far thanks to them. We should respect them as we respect others.",1,RELIGIOUS,2692,5,CN,session_3,credibility,DialogConan
826,1,The Koran is not compatible with our country.,1,RELIGIOUS,2174,0,HS,session_2,None,DialogConan
827,0,"If you read the Koran, maybe you wouldn't say it is incompatible with our country.",1,RELIGIOUS,2174,1,CN,session_2,reasons,DialogConan
828,1,I dont' need to read it to know that it has no place in our country.,1,RELIGIOUS,2174,2,HS,session_2,None,DialogConan
829,0,"I don't understand why the Koran wouldn't have a plalce in the UK. The Koran says to love your neighbor as yourself, not that we have to hate others based on religion like you are doing.",1,RELIGIOUS,2174,3,CN,session_2,reasons,DialogConan
830,1,Jews want us to submit to their agenda. They are intent on decimating the white race and corrupting Europe and the West.,1,RELIGIOUS,101,0,HS,dialo_gold,reasons,DialogConan
831,0,What agenda exactly?,1,RELIGIOUS,101,1,CN,dialo_gold,reasons,DialogConan
832,1,"They are the reason we have mass migration, feminism, the lgbt agenda, it's all part of destroying white Europeans and their culture.",1,RELIGIOUS,101,2,HS,dialo_gold,reasons,DialogConan
833,0,"Firstly, I don't think any of those things are corrosive to European culture (which isn't exclusively white). Secondly, to think there is some kind of plot to introduce those things to society is ludicrous. Things like feminism and lgbt rights are a reaction to the oppression of women and the lgbt community, and have nothing to do with Jewish people!",1,RELIGIOUS,101,3,CN,dialo_gold,credibility,DialogConan
834,1,Islam is a toxic ideology that is contaminating Europe.,1,RELIGIOUS,2834,0,HS,session_3,reasons,DialogConan
835,0,"There's nothing to suggest that, Islam is a religion of peace.",1,RELIGIOUS,2834,1,CN,session_3,emotions,DialogConan
836,1,Well it certainly isn’t good for Europe anyway.,1,RELIGIOUS,2834,2,HS,session_3,emotions,DialogConan
837,0,"It’s definitely not harmful. It’s perfectly compatible with our multicultural values, so I’m not surprised that it’s spreading.",1,RELIGIOUS,2834,3,CN,session_3,reasons,DialogConan
838,1,"Multiculturalism is bad for us! We shouldn't accept people from other places, especially Muslim countries.",1,RELIGIOUS,2834,4,HS,session_3,emotions,DialogConan
839,0,"This is just a generalisation, we’re all human and we have a lot to learn from each other. Everyone is welcome.",1,RELIGIOUS,2834,5,CN,session_3,credibility,DialogConan
840,1,Islam is a Death cult and it should be banned from any country on the world.,1,RELIGIOUS,2123,0,HS,session_2,reasons,DialogConan
841,0,"If a religion wanted to celebrate death, then this religion should be banned from all countries. However, Islam is not a death cultu, so why should we ban it?",1,RELIGIOUS,2123,1,CN,session_2,emotions,DialogConan
842,1,I know enough! Islam is a Ponzi Scheme and Muslims have no place in the UK.,1,RELIGIOUS,2123,2,HS,session_2,reasons,DialogConan
843,0,"I don't see evidence to support this claim, Islam is a peaceful religion. How are Islam and the Ponzi Scheme fraud connected?",1,RELIGIOUS,2123,3,CN,session_2,emotions,DialogConan
844,1,"It may not be a death cult, but Islam is a violent religion and should be opposed.",1,RELIGIOUS,2123,4,HS,session_2,reasons,DialogConan
845,0,If you're saying this it means you don't know much about this religion. This claim has risen to sow division among people who don't understand Islam.,1,RELIGIOUS,2123,5,CN,session_2,credibility,DialogConan
846,1,Those Muslims have no right to insisit upon time fo prayer. They shouldn't be allowed to pray.,1,RELIGIOUS,636,0,HS,session_1,reasons,DialogConan
847,0,Every religion has its own beliefs and practices. I do not see Muslims' right to ask for prayers as being in any way different.,1,RELIGIOUS,636,1,CN,session_1,emotions,DialogConan
848,1,"If Muslims were only like other people with different religions, then they would stop trying to impose their religion on everyone else.",1,RELIGIOUS,636,2,HS,session_1,reasons,DialogConan
849,0,"The problem with the current Islamic world order is not that they want to impose their religion on anyone else, but that there is no cohesion among them, so that they can speak with one voice.",1,RELIGIOUS,636,3,CN,session_1,reasons,DialogConan
850,1,The world would be a better place without Jews.,1,RELIGIOUS,2819,0,HS,session_3,None,DialogConan
851,0,"Why? Jews are a crucial part of our society, they contribute so much.",1,RELIGIOUS,2819,1,CN,session_3,reasons,DialogConan
852,1,"No one is forcing them to do it. They could just go somewhere else if they're so ""crucial"".",1,RELIGIOUS,2819,2,HS,session_3,reasons,DialogConan
853,0,"They can if they want to, but I think it's sad that many people don't see the potential of Jews. They are a part of our society and we have to respect them and their rights.",1,RELIGIOUS,2819,3,CN,session_3,reasons,DialogConan
854,1,I am offended by the thought that Muslim women are not allowed of having their hair down.,1,RELIGIOUS,2862,0,HS,session_3,reasons,DialogConan
855,0,"I'm sure most Muslim women don't care about what others do with their hair, it's just what they're wearing is a part of their identity, and we shouldn't take that away.",1,RELIGIOUS,2862,1,CN,session_3,reasons,DialogConan
856,1,"But if a woman has had her hair down for some time and isn't to anymore, it must be really uncomfortable! We should stop Muslims from doing this.",1,RELIGIOUS,2862,2,HS,session_3,credibility,DialogConan
857,0,"What makes you say that? Are you some sort of expert on Islam? Unless women tell you that they are uncomfortable and want to change their religious garment, we should let them be.",1,RELIGIOUS,2862,3,CN,session_3,credibility,DialogConan
858,1,Muslims demand locals to not walk their dogs in public because it's againt the Sharia and they feel it as disrespectful.,1,RELIGIOUS,216,0,HS,dialo_gold,reasons,DialogConan
859,0,This was a prank planned by non-muslims on 4chan. Muslim do not mind if you take your dogs out for a walk. This blog post shows the thread it came from;,1,RELIGIOUS,216,1,CN,dialo_gold,reasons,DialogConan
860,1,"Thank you for the infos, I left the information on the bottom of the original tweet once it was sent to me by someone. Still, they heaps worse. You probably haven't seen the vids where they are killing dogs with acid.",1,RELIGIOUS,216,2,HS,dialo_gold,reasons,DialogConan
861,0,Animal cruelty isn't right but it also isn't an issue concerning only Muslims. People of all faiths do it. I think it's important to rembember how in twitter a person encounters only beliefs or opinions that coincide with their own. Fake news which put Muslims under a bad light get belived and the selective media feed this.,1,RELIGIOUS,216,3,CN,dialo_gold,emotions,DialogConan
862,1,"Ah yeah, I've heard your point of view expressed but you still have not taken a look through the thread yet. Apples and oranges are not the same and cultures have never been 'equal'.",1,RELIGIOUS,216,4,HS,dialo_gold,reasons,DialogConan
863,0,"All I see on the thread is people supporting their own point of view. You can find outdated teaching in all major religions but it doesn't mean most people follow those parts, a similare example from Christianity: Ephesians 5:22, ""Wives, submit to you husbands as to the Lord""",1,RELIGIOUS,216,5,CN,dialo_gold,reasons,DialogConan
864,1,"Muslim rape gangs have spread over Telford, Rotherham, Rochdale, Oxford, Newcastle, everywhere. This is disgusting!",1,RELIGIOUS,808,0,HS,session_1,reasons,DialogConan
865,0,You cannot blame an entire faith.,1,RELIGIOUS,808,1,CN,session_1,reasons,DialogConan
866,1,Can't I? Every Muslim is a potential terrorist.,1,RELIGIOUS,808,2,HS,session_1,reasons,DialogConan
867,0,How can you say a person is a potential terrorist?,1,RELIGIOUS,808,3,CN,session_1,emotions,DialogConan
868,1,"Islam is a totalitarian ideology that is run amok, encouraging violent beliefs and practices.",1,RELIGIOUS,2125,0,HS,session_2,reasons,DialogConan
869,0,"Islam has many different traditions and beliefs, how can you stigmatize all of them because of one stereotype?",1,RELIGIOUS,2125,1,CN,session_2,emotions,DialogConan
870,1,Because Islam is a totalitarian ideology.,1,RELIGIOUS,2125,2,HS,session_2,reasons,DialogConan
871,0,This is a myth which only purpose is to spread hate and violence against people of other religions.,1,RELIGIOUS,2125,3,CN,session_2,emotions,DialogConan
872,1,"Are murder, rape, and slavery stereotypes? Islam has always promoted them.",1,RELIGIOUS,2125,4,HS,session_2,credibility,DialogConan
873,0,Why do you say that when the Quran doesn't support any of these practices?,1,RELIGIOUS,2125,5,CN,session_2,reasons,DialogConan
874,1,Our nation is at the mercy of a Zionist led criminal system. It controls the government and the courts and at it’s helm are the criminal bankers in control of our economy. It feeds their greed!,1,RELIGIOUS,174,0,HS,dialo_gold,reasons,DialogConan
875,0,"Yes, there’s corruption in government, banking etc but what has this got to do with Zionists?",1,RELIGIOUS,174,1,CN,dialo_gold,reasons,DialogConan
876,1,"They’ve got Jews in charge of every major institution, if you don’t think corruption has anything to do with Jewish power then you’re deluded.",1,RELIGIOUS,174,2,HS,dialo_gold,reasons,DialogConan
877,0,There are powerful people who do corrupt or criminal things. There are powerful people who are Jewish. My point is that powerful people who are corrupt do not do these things BECAUSE they are Jewish. It’s also that corruption is not exclusive to Jewish people in power.,1,RELIGIOUS,174,3,CN,dialo_gold,credibility,DialogConan
878,1,If they’re not doing it to support the Zionist agenda what do you think the reason is?,1,RELIGIOUS,174,4,HS,dialo_gold,reasons,DialogConan
879,0,"Money and power obviously? Isn’t that the point of all corruption? They don’t need another agenda on top of those things, there’s enough reason to be corrupt right there.",1,RELIGIOUS,174,5,CN,dialo_gold,reasons,DialogConan
880,1,Muslim rape gangs are roaming British towns. They are the main cause of rape in the UK.,1,RELIGIOUS,2868,0,HS,session_3,reasons,DialogConan
881,0,"These incidents must be reported to the police, of course, but we should focus on the rape, not who's doing it.",1,RELIGIOUS,2868,1,CN,session_3,emotions,DialogConan
